product,categoryid
"['可爱', '可', '沸腾', '杯', '只']",19
"['璞', '蝶', '新款', '笔记本电脑', '桌', '日式', '韩式', '茶几', '书桌', '咖啡', '桌', '榻榻米', '简易', '书桌']",19
"['可芮娜家', '纺床', '笠', '纯棉', '床单', '单件', '全棉', '床罩', '放飞', '梦想', '米床', '适用']",19
"['天堂伞', '三折', '晴雨伞', '紫色', '银胶']",19
"['百盛', '洋伞', '晴雨', '两用', '折叠', '超轻', '遮阳伞', '超强', '防晒', '伞防', '紫外线', '太阳伞', '晴雨伞', '京东', '物流配送', '浅紫色']",19
"['高恩', '瓷砖', '墙砖', '瓷片', '米黄色', '卫浴', '空间', '精美', '腰线', '搭配', '地砖']",19
"['恒本', '宝宝', '植物', '精油', '纳米', '驱蚊', '防蚊', '贴', '黄色', '盒片']",19
"['美', '乐乐', '家具', '帝轩', '餐桌', '餐桌椅', '组合', '中式', '餐桌', '长', '餐桌', '饭桌', '桌子', '餐台', '餐厅', '家具', '餐厅', '套装', '餐桌']",19
"['潜水艇', '地漏', '滤网', '下水', '器', '滤网', '型', '地漏', '滤网']",19
"['韩式', '电脑桌', '银线', '木色']",19
"['孩派', '生日派对', '用品', '生日', '帽子', '生日', '装扮', '足球', '小将', '圆锥', '帽个']",19
"['金', '三塔', '创意', '抱', '枕', '靠枕', '靠垫', '现代', '精致', '立体', '花朵', '可爱', '居家', '办公室', '靠背', '腰靠', '装饰', '沙发', '靠垫', '紫红']",19
"['日上', '散热器', '暖气', '钢制', '系列', '色号', '标注', '为', '一片', '价格', '柱高']",19
"['水晶', '吊灯', '卧室', '客厅', '传统', '欧式', '水晶灯']",19
"['花', '堇', '桌面', '绿植', '盆栽', '虎皮', '兰', '仙人', '多肉', '防辐射', '植物', '盆栽', '罗马', '盆蓝', '栽好']",19
"['鱼西美屋', '欧洲', '乡村', '实木', '三层', '隔板', '置物架', '搁板', '家居', '壁挂']",19
"['竹禾', '木', '生活', '楠竹', '书架', '宜家', '简易', '组合', '书架', '书柜', '儿童', '书柜', '书架', '书橱']",19
"['优雅', '印花', '四件套', '床品', '件套', '四件套', '全棉', '件套', '花影', '如梦']",19
"['家逸', '创意', '加长', '加厚', '懒人', '沙发', '榻榻米', '单人床', '卧室', '地板', '沙发椅', '飘窗', '沙发', '加长', '加厚', '中型', '紫罗兰']",19
"['帕高', '雪尼尔', '带', '靠背', '海绵', '木', '沙发', '组合', '坐垫', '蝶恋花', '加厚', '三人', '坐', '沙发']",19
"['布', '一家', '用', '色', '缝纫线']",19
"['东居', '新品', '温馨', '小资', '宜家', '沙发', '地中海', '沙发', '简约', '布艺沙发', '转角', '沙发']",19
"['世家', '充电式', '驱蚊', '拍']",19
"['节能', '灯泡', '玉米', '灯横', '插', '筒灯', '光源', '灯杯', '正', '白光', '抽口']",19
"['馨兴', '点灯', '充电', '变焦', '调焦', '强光', '手电筒', '攻击', '头', '救生', '强光', '应急灯', '进口', '防水', '夜骑', '黑色']",19
"['欧司朗', '励志', '台灯', '前途', '绿']",19
"['豪族', '经典', '柱蜡', '浪漫', '婚庆', '无烟', '香薰', '蜡烛', '象牙白', '香草', '味']",19
"['爱福德蒂凡尼', '灯具', '田园', '玫瑰', '寸', '口径', '婚房', '喜庆', '佳节', '贺礼', '落地灯']",19
"['津沽', '园艺', '多肉', '植物', '石头', '花年生', '番杏', '属', '金铃', '苗', '以上', '稀有', '品种', '单株', '苗']",19
"['现代', '简约', '亚克力', '吸顶灯', '客厅', '灯', '餐厅', '灯', '书房', '灯具']",19
"['圣罗伦', '布艺沙发', '客厅', '转角', '沙发', '组合', '皮布', '沙发']",19
"['包邮', '美国', '豪德', '天然', '木蜡', '实木', '复合', '地板蜡', '高档', '家具', '地板', '精油', '护理']",19
"['威露士', '通用', '消毒液']",19
"['雪狼', '宫廷', '黄', '倾国', '牡丹', '手绘', '黄色', '花瓶', '花器', '花插', '特色', '陶瓷', '摆件', '饰品']",19
"['奥朵', '欧式', '简约', '落地灯', '客厅', '灯', '黄色']",19
"['柏丝羽', '新款', '珊瑚', '绒', '空调', '毛毯', '单人', '毛巾被', '多色']",19
"['进口', '纯', '橡木', '家逸', '高端', '纯', '实木', '餐桌', '长方形', '餐桌', '特价', '小型', '餐桌', '欧式', '餐椅', '橡木', '餐桌', '家具', '海棠', '色', '一张', '桌子']",19
"['永亮', '纯棉', '枕巾', '棕色']",19
"['奥朵', '欧式', '壁灯', '黑色', '厂商', '直送', '不', '支持', '货到付款']",19
"['养鹅', '人家', '纺', '靠垫', '慢', '回弹', '记忆', '棉腰', '靠枕', '床上用品', '枣红色']",19
"['都乐', '创意', '小夜灯', '炫彩', '汽车', '造型', '小夜灯', '插电小', '台灯', '感应', '卧室', '灯', '儿童', '灯', '黄车', '黄光']",19
"['馨', '葭', '割绒', '木棉', '枕巾', '一对', '条装']",19
"['鱼西美屋', '花草', '天使', '坐腿', '娃娃', '创意', '家居', '工艺品', '装饰品', '结婚', '礼物', '摆件', '家居', '就', '旗舰店', '款']",19
"['绿豆芽', '电脑', '椅', '家用', '椅子', '办公椅', '时尚网', '椅', '职员', '椅', '转椅']",19
"['趣美家', '全棉', '多功能', '抱', '枕', '被', '靠垫', '两用', '抱', '枕夏', '被', '繁花似锦', '粉色']",19
"['博纳屋', '有', '盖', '牛津布', '收纳', '箱', '铁架', '整理', '箱', '可视', '收纳', '箱', '柠檬', '绿三', '开门']",19
"['星火', '照明', '声', '光控', '吸顶灯', '纯白']",19
"['柜品', '世家', '高档', '衣帽架', '落地', '挂衣架', '收纳', '衣架', '宜家', '衣架', '三色', '可选', '粉红', '衣帽架']",19
"['天堂伞', '新款', '三折', '超大', '超固全', '钢骨', '雨伞', '情侣', '伞', '双人', '伞', '嫩芽', '绿']",19
"['预售', '睡宝皇', '正品', '特价', '床头柜', '抽屉', '柜子', '床头柜', '简约', '时尚', '储物柜']",19
"['优以品', '木质', '鞋柜', '带', '镜子', '玄关', '门厅', '柜', '鞋架', '衣帽架', '黑', '橡']",19
"['光护', '一生', '护眼灯', '节能', '灯泡', '灯支', '装冷', '白光']",19
"['收纳', '柜', '加厚', '大', '号', '塑料', '抽屉', '柜子', '储物柜', '整理', '柜', '客厅', '储物柜', '床头柜']",19
"['摩普', '智能', '马桶', '一体式', '智能', '坐便器', '自动', '冲水', '烘干', '座便器', '孔距', '物流', '点', '自提']",19
"['工厂', '直营', '凯鹰', '高档', '橡木', '落地式', '欧式', '浴室柜', '洗脸盆', '洗手盆', '面盆']",19
"['道', '远亮', '眼睛', '落地灯', '大', '号', '布罩', '钓鱼', '伸缩', '型', '客厅', '办公', '金属', '灯', '黑色']",19
"['嘉居', '伴侣', '粉黛', '佳人', '丝韵', '收纳', '箱大号']",19
"['宋福居', '浪漫', '依然', '风扇', '罩', '公主', '田园', '布艺', '蕾丝', '防尘罩', '电风扇', '罩']",19
"['伊丽', '雅佳', '韩式', '田园', '荷花', '栅栏', '花', '仿真', '花卉', '套', '装饰品', '工艺', '花器', '餐桌', '客厅', '窗台', '面假', '花白色', '手绘', '栅栏', '粉红', '荷花', '套装']",19
"['臻', '钻', '现代', '简约', '系列', '真皮', '床赛', '美拉头层', '真皮', '百搭', '耐看', '双人床']",19
"['欧普', '照明', '筒灯', '寸', '公分', '全套', '防雾', '超薄', '客厅', '吊顶', '天花', '灯具', '明月', '砂银', '自然光']",19
"['耀点', '人偶', '夫妻', '无烟', '香薰', '蜡烛']",19
"['尼德', '亚当', '系列', '台式', '电脑桌', '学习桌', '会议桌', '书桌', '餐桌', '办公', '大', '桌子', '简易', '时尚', '黑', '橡木', '色', '桌面', '黑腿']",19
"['九洲', '鹿家纺', '床上用品', '超柔', '纤维', '安睡', '枕', '枕头', '枕芯', '单个', '装']",19
"['山沃', '照明', '灯泡', '球泡', '灯节', '能', '贴片', '球泡', '灯', '螺口', '灯泡', '筒灯', '灯泡']",19
"['货到付款', '轩臣', '家居', '布艺沙发', '垫', '套装', '坐垫', '沙发', '巾', '沙发', '罩', '套', '田园', '小', '清新', '五叶', '花语', '粉', '单条', '装']",19
"['凯诗', '风尚', '全棉', '贡缎', '温莎', '的', '蔚蓝', '环保', '印花', '床品', '双人', '四件套']",19
"['木头', '公园', '淡雅', '右', '扶手', '三人位', '组合', '沙发']",19
"['朗能', '电子', '吸顶灯', '彩虹', '白光']",19
"['古谷惠', '日本', '进口', '创意', '塑料', '鞋架', '鞋子', '收纳', '架', '鞋柜', '鞋架', '塑料']",19
"['多美正', '温馨', '浪漫', '易', '清洁', '韩国', '田园', '墙纸', '满铺', '壁纸', '客厅', '卧室', '电视', '背景墙', '温馨', '浪漫', '墙纸', '壁纸']",19
"['芬格', '美家', '出口', '双人', '书桌', '柜', '电脑桌', '台式', '写字台', '家用', '学习桌', '书架', '组合', '桌', '海岸', '枫木', '色', '桌面', '三件套']",19
"['欧润哲', '田园', '多层', '旋转式', '落地', '花架', '花盘', '架', '黑色']",19
"['越', '百亿', '榻榻米', '真皮', '床', '双人床', '米', '欧式', '软床', '创意', '储物床', '超纤皮']",19
"['家', '的', '感觉', '锦上添花', '布艺', '挂机', '空调', '防尘罩', '挂机', '罩', '锦上添花']",19
"['免', '运费', '德玉秀坊', '米', '床', '韩版', '高级', '宫廷', '公主', '式', '蚊帐', '白色']",19
"['宝优妮', '层架', '隔板', '黑色', '不锈钢', '三层', '木板', '可', '移动', '置物架', '书架']",19
"['百易', '尚品', '超细', '纤维', '地毯', '地垫', '浴室', '防滑垫', '门', '垫', '淡紫']",19
"['欧莱', '缦', '丝光', '绒', '纯色', '靠垫', '靠枕', '丝光', '绒', '靠垫', '橘黄']",19
"['方若', '巴黎', '果色', '系列', '纯棉', '床单', '果绿']",19
"['汰', '渍', '洁净', '薰香', '薰衣草', '柔香', '高效能', '洗衣', '液克连包']",19
"['昇', '谷', '欧式', '吊扇', '灯', '风扇', '灯', '简约', '带灯', '吊扇', '风扇', '吊灯', '客厅', '灯', '餐厅', '灯饰', '创意', '有灯', '电扇', '风扇', '灯壁控']",19
"['立泰', '悦达', '花卉种子', '蔬菜种子', '家庭', '种植', '园艺产品', '盆栽', '植物', '绿色植物', '室内', '植物', '意大利', '生菜']",19
"['挚鑫', '时尚', '拼色', '太阳', '花', '毛毡', '餐垫', '隔热', '垫', '茶杯', '垫', '四片', '装']",19
"['酷漫居', '儿童', '家具', '超人', '战士', '归来', '套房', '四件套', '米床', '床头柜', '二门', '衣柜', '书桌', '不', '含', '上架', '转椅']",19
"['华庭丽娜', '自助', '手工', '十字绣', '数码', '印花', '百分百', '精准', '印布', '十字绣', '宁静', '的', '港湾', '温馨', '版']",19
"['爱松堡', '实木', '花架', '置物架', '盆景', '架']",19
"['利安门业', '防盗门', '锁', '拼装', '房门', '锁具', '四维', '锁', '芯假', '拉手']",19
"['万美', '瓷砖', '厨房', '卫生间', '釉面', '防污', '不透水', '内墙砖', '地砖', '瓷砖', '地板砖', '腰线']",19
"['电池', '人体', '感应', '灯光', '控', '宝宝', '小夜灯', '节能', '橱柜', '灯', '楼道', '灯', '正品', '土豪', '金']",19
"['家逸', '圆角', '框置', '物搁', '板壁', '挂架', '架', '搁板', '墙饰', '置物架', '宜家', '逸家', '粉色']",19
"['酷漫居', '迪士尼', '公主', '系列', '高档', '家具', '二门', '衣柜', '家具', '品牌', '儿童', '家具', '爱洛', '粉红', '二门', '衣柜']",19
"['新悦', '组合式', '电视柜', '檀木', '色', '檀木', '色单', '玻璃门', '柜']",19
"['宜家', '简易', '小柜子', '组合柜', '自由组合', '收纳', '柜', '儿童', '书柜', '书橱', '储物柜', '置物柜', '带', '柜门', '白色']",19
"['金', '三塔', '真丝', '眼罩', '巴黎', '梦想', '肉色', '均码']",19
"['简创', '时尚', '创意', '魔片', '收纳', '柜子', '客厅', '书房', '儿童房', '玩具', '收纳', '箱盒', '储物柜', '绿', '雏菊', '白门', '普通', '款']",19
"['野', '橡', '双门', '衣柜', '白', '橡木', '纯', '实木', '柜子', '北欧', '现代', '简约', '原创', '设计', '现货', '双门', '衣柜']",19
"['正想', '印象', '树餐', '垫', '杯', '垫', '隔热', '垫', '防滑垫', '桌垫', '时尚', '餐桌', '装饰', '回', '字形', '珍珠', '色', '单张']",19
"['爱国者', '英寸', '数码', '相框']",19
"['乔明', '防尘', '鞋柜', '六层', '大容量', '鞋', '柜子', '豪华', '自由组合', '鞋柜', '蓝色']",19
"['索尔', '诺', '五层', '儿童', '书柜', '多功能', '收纳', '箱', '置物架', '收纳盒', '层架', '简易', '安装', '架子', '防尘', '可', '擦洗', '书架', '书柜', '史努比']",19
"['小', '憨豆', '田园', '电视柜', '茶几', '套餐']",19
"['宜', '生活', '浅蓝色', '防压护眠', '眼罩', '只装']",19
"['红庭', '家具', '实木', '床头柜', '储物柜', '收纳', '柜', '整理', '柜', '地中海', '风格', '厂家直销']",19
"['哈乐猫', '香', '薰炉', '蜡烛', '熏香', '小夜灯', '多', '款式', '可', '选', '透光', '莲花']",19
"['锦萱', '锦葵', '种子', '别名', '荆葵', '钱葵', '小钱', '花', '金钱', '紫花', '葵小白淑气', '花淑气花', '棋盘', '花', '种子', '家庭', '种植', '实用', '装', '阳台', '室内', '盆栽', '花卉种子', '庭院', '花', '种子']",19
"['露泊雅', '卫浴', '超', '漩式', '强劲', '冲力', '抽水马桶', '缓冲', '静音', '座', '坐便器', '坐厕']",19
"['罗诗玛诺', '高档', '陶瓷', '花瓶', '摆件', '别墅', '花瓶', '摆件', '公司', '办公室', '时尚', '花', '插花', '器', '装饰品', '摆设', '创意', '田园', '风格', '花瓶', '朵', '粉红色', '花']",19
"['壹', '陶坊', '田园', '欧式', '家居装饰', '室内', '桌面', '用品', '花卉', '绿植', '花盆', '花瓶', '花器', '做', '旧', '摆设', '大小', '对']",19
"['温倍尔', '专利', '电热', '暖', '身带', '中药', '热敷', '保健', '子宫', '护', '腰带', '充电', '保暖', '保健', '护腰配', '大容量', '电池']",19
"['哥伦布', '斯貂油', '黄狼膏', '包包', '皮衣', '沙发', '鞋油', '专卖', '护理', '保养', '上光纯', '脂肪']",19
"['本色', '人家', '枕头', '枕芯', '枕头', '芯清', '肝', '明目', '决明子', '枕芯', '决明子']",19
"['帝凡尼帝', '凡尼', '现代', '简约', '欧式', '蜡烛', '吊灯', '水晶', '客厅', '吊灯', '卧室', '灯', '书房', '餐厅', '灯饰', '灯具', '灯']",19
"['扇牌', '除菌', '无磷', '洗衣', '液低', '泡易', '漂', '温和', '无', '刺激', '洗衣', '剂', '袋装', '补充', '包袋']",19
"['燕泥', '燕泥', '地板', '多层', '实木', '复合地板', '家用', '地暖', '木地板', '地热', '木地板', '色选', '纤维', '玉蕊色']",19
"['旺家星', '双排', '鞋柜', '层', '防水', '宜家', '不锈钢', '防尘', '组合', '咖啡色']",19
"['华庭丽娜', '电表箱', '装饰画', '客厅', '卧室', '现代', '简约', '遮挡', '挂画', '沙发', '背景墙', '画', '挂画', '厚度']",19
"['羽之澜', '记忆', '棉', '保健', '枕芯', '枕头', '米色']",19
"['藏乐餐', '垫', '杯', '垫', '碗', '垫盘', '垫', '桌垫', '宜家', '餐垫', '欧式', '花纹', '西餐', '垫个', '装', '蓝色', '圈圈']",19
"['享当', '当', '杂志架', '木质', '报刊', '架', '书报', '架', '收纳', '架', '书架', '报纸', '架', '仿红木', '资料', '架']",19
"['货到付款', '脊态', '记忆', '棉腰', '靠', '办公室', '腰椎', '靠垫', '枕', '记忆', '棉花', '型', '靠枕', '腰垫护', '腰', '靠垫', '枕', '藏蓝色', '标准']",19
"['悦泉', '灯泡', '超亮', '节能灯', '球泡', '灯', '螺口', '大功率', '室内', '照明', '光源', '暖白']",19
"['球泡', '灯泡', '节能灯', '螺口', '大功率', '白', '光源', '照明灯', '暖光瓦']",19
"['威图', '创意', '衣架', '晾', '枕架', '晒', '毛绒玩具', '娃娃', '晾晒', '架', '多功能', '枕芯', '架', '可', '调节']",19
"['美', '佳丽', '彩', '壁纸', '卧室', '客厅', '无纺布', '环保', '田园', '墙纸', '米', '灰色', '花']",19
"['温倍尔', '户外', '电热', '手套', '充电', '保暖', '小时', '轻柔', '防水', '防风', '滑雪', '野外', '骑车', '适用']",19
"['光明', '实', '木家具', '书报', '架', '简约', '橡木', '书架', '纯', '实木', '杂志架', '报刊', '架', '学习', '书架', '置物架', '琥珀色', '书报', '架']",19
"['优以品', '木质', '鞋柜', '带', '镜子', '玄关', '门厅', '柜', '鞋架', '衣帽架', '深', '胡桃']",19
"['得利', '来', '软管', '射灯', '卧室', '床头灯', '明装', '弯管', '照画', '壁灯', '镜', '前灯', '白光']",19
"['乐', '株', '沯', '盆栽', '植物', '花盆', '大', '花盆', '阳台', '种菜', '盆', '懒人', '免', '浇水', '自动', '灌溉', '烤', '漆', '花盆', '白色']",19
"['雅高', '正富', '系列', '散热', '楠竹', '电脑桌', '床上', '笔记本电脑', '桌叠桌', '小号']",19
"['推荐', '嘉宝', '吸盘', '吸盘', '挂钩', '挂钩', '毛巾', '挂钩', '衣服', '挂钩', '粘钩']",19
"['百氏', '壹', '品茶', '几', '茶桌', '小桌子', '矮桌', '沙发', '茶几', '创意', '茶几', '级', '最', '环保', '板材', '部分', '包邮', '花梨']",19
"['婉立', '蚕丝', '绒毯', '午睡', '毯', '宝宝', '毯子', '毛巾被', '空调', '毯', '外贸', '儿童', '卡通', '毯', '童年', '回忆']",19
"['朗能', '电子', '吸顶灯', '爱玛', '白光']",19
"['杭州', '王星记', '扇子', '手绘', '棉麻', '精品', '女扇', '礼品', '扇', '折扇', '工艺', '扇香', '飘', '万里', '虞美人']",19
"['马氏', '皇庭', '雨滴', '茶几', '小', '茶几', '边', '几角', '几', '接待', '时尚', '茶几', '个性', '圆', '茶几', '黑色']",19
"['里外', '现代', '简约', '时尚', '皮质', '床头柜', '白色']",19
"['三只', '松鼠', '竹纤维', '毛巾被', '夏凉', '被', '空调', '毯', '单人', '双人', '夏季', '盖毯', '中粉']",19
"['趣美家全', '棉床', '裙', '三件套', '纯棉', '斜纹', '印花', '床单', '床罩', '枕套', '公主', '床裙', '套件', '货到付款', '欣欣', '花语', '粉床', '裙']",19
"['豪族', '经典', '香薰', '蜡烛', '熏香', '无', '烟柱', '蜡', '浪漫', '婚庆', '情人节', '蜡烛', '艾青', '色白', '茶味']",19
"['黑色', '镶', '钻', '珐琅质', '寸', '相框']",19
"['三喜隆', '榻榻米', '垫', '地板', '沙发', '日式', '多功能', '组合', '沙发', '日本', '地垫', '折叠床', '粉色', '件套', '组合']",19
"['金乌', '炭雕', '春意盎然', '活性炭', '家居饰品', '净化', '空气', '除甲醛']",19
"['日本', '奥林巴斯', '先', '染布', '艺拼布', '材料', '包', '猫咪', '图案', '卡包']",19
"['纯铜', '内丝', '三通', '内丝', '三通', '接头', '内丝', '三通', '分', '纯铜', '加厚']",19
[],19
"['马氏', '皇庭', '雨滴', '茶几', '小', '茶几', '边', '几角', '几', '接待', '时尚', '茶几', '个性', '圆', '茶几', '白色']",19
"['金五缘', '一次性', '品尝', '杯', '小', '塑料杯', '试', '喝杯', '试饮', '试吃', '杯', '盎司', '散装', '毫升', '个']",19
"['加厚', '棉质', '印花', '枕套', '超柔', '枕头套', '纯棉', '枕巾', '颜色', '和', '图案', '发货', '随机']",19
"['秋冬', '款', '真皮', '时尚', '休闲', '磨砂', '金属', '扣', '内里', '纯羊毛', '保暖', '雪地', '棉鞋', '驾车', '鞋', '咖啡']",19
"['立洁雅', '手压式', '旋转', '好神', '拖', '洗涤', '双', '驱动', '甩干', '拖把', '送个', '棉头', '蓝塑', '篮配', '白棉', '头']",19
"['清润', '全效', '六合一', '光催化', '纳米', '矿晶', '空气', '净化剂']",19
"['蓝果', '无框画', '挂钟', '沙发', '背景墙', '画', '客厅', '装饰画', '电子钟', '花卉画', '壁画', '水晶', '膜', '静态', '画面', '非', '玻璃', '厚板']",19
"['心相', '印特柔', '三层', '卷筒纸', '粒', '提提']",19
"['快乐', '鱼干', '湿两用', '防滑', '衣架', '男女', '通用', '多功能', '塑料', '衣架', '衣撑', '衣服', '架', '晾晒', '衣架', '衣挂', '紫色', '个']",19
"['创伟景', '实木', '折叠', '饭', '桌子', '餐桌', '一桌', '四椅']",19
"['天作', '之盒', '大号', '麻布', '折叠', '抽屉', '篮', '简约', '系列', '蓝色', '衣物', '收纳', '玩具', '收纳', '杂物', '收纳', '高档', '品质']",19
"['纯恋', '宜家', '风格', '落地灯', '豆', '绿色']",19
"['法', '兰德', '福', '不锈钢', '洗菜', '盆', '厨房', '水槽', '单槽', '方便', '实用']",19
"['欧丝', '缦', '三', '开门', '落地', '双人', '不锈钢', '折叠', '蚊帐', '款', '浅绿色', '适合', '米床']",19
"['迪士尼', '迪士尼', '汽车', '风暴', '五斗柜']",19
"['孩派', '粉色', '数字', '气球', '铝箔', '气球', '生日', '装饰', '派对', '装饰', '个']",19
"['悦泉', '只装', '筒灯', '客厅', '天', '花灯', '背景墙', '灯', '卧室', '灯牛', '眼灯', '展柜', '展厅', '孔灯', '正白']",19
"['伊丽', '雅佳', '浪漫', '薰衣草', '仿真', '花卉', '套', '装饰品', '工艺', '花器', '餐桌', '客厅', '窗台', '面', '绢花', '假花', '干花', '橙色', '花瓶']",19
"['铁艺', '新款', '落地', '服装', '展示架', '欧式', '衣服', '架子', '晾衣架']",19
"['新品', '多乐士', '第二代', '五合一', '无', '添加', '墙面漆', '内墙', '乳胶漆', '油漆', '涂料', '升', '灵动', '阳光', '仅售', '北京']",19
"['昇', '谷', '现代', '吊扇', '灯', '风扇', '灯', '简约', '宜家', '风格', '吊灯', '客厅', '灯', '餐厅', '灯', '书房', '灯具', '英寸', '壁', '控款']",19
"['伯仑', '无框', '试衣', '镜子', '穿衣镜', '壁挂', '全身', '镜子', '服装店', '镜子', '化妆', '镜子', '梳妆镜', '子']",19
"['维科', '家纺', '全棉', '毛巾', '面巾', '粉', '单件', '不', '包邮']",19
"['鼎', '和', '中软', '椰棕', '床垫', '浅黄']",19
"['洛娃氧净', '低', '泡', '洗衣', '液']",19
"['茶', '卫士', '水垢', '清洁剂', '电水壶', '清洁', '除', '水垢', '饮水机', '清洗', '食品级']",19
"['品诚', '印花', '枕芯', '午睡', '枕', '印花', '枕芯', '一只', '装']",19
"['新飞', '集成', '吊顶', '照明灯', '铝扣板', '莲花', '型材', '照明', '厨卫', '灯圆灯', '家居', '就', '旗舰店', '莲花', '型材']",19
"['蒙特', '立', '洗菜', '盆双盆', '珍珠', '银面', '不锈钢', '水槽', '双槽', '套餐', '件套']",19
"['润格', '现代', '无框画', '客厅', '装饰画', '卧室', '简约', '墙画', '非洲', '菊', '爱情鸟', '三张', '一套']",19
"['朗能', '电子', '吸顶灯', '灵', '秀峰', '白光']",19
"['尚达', '散热器', '暖气片', '片头', '现货', '热卖', '更', '多', '惊喜', '尽', '在', '尚达', '居品', '默认', '色为', '白色']",19
"['手绘', '热熔', '玻璃', '铁艺', '装饰', '边桌', '茶几', '花架', '品质', '即', '品味', '居家', '琉璃', '点睛之笔', '一桌', '多用']",19
"['皇宇', '真皮', '皮衣', '保养', '护理', '油', '补色', '上', '光', '滋养', '皇宇', '鞋油', '无色']",19
"['趣玩', '小蜜蜂', '守护', '天使', '智能', '小夜灯']",19
"['森', '岳家', '具', '三门', '三', '抽餐', '边柜', '下台', '纯', '实木']",19
"['奥朵', '现代', '简约', '水晶灯', '吸顶灯', '白色']",19
"['三喜隆', '榻榻米', '垫', '地板', '沙发', '日式', '多功能', '组合', '沙发', '日本', '地垫', '折叠床', '咖啡色', '件套', '组合']",19
"['花勿缺', '盆栽', '菊花', '种子', '家庭', '袋装', '彩包', '种植', '花环', '菊', '种子', '约粒']",19
"['湛蓝', '美式', '乡村', '条纹布', '艺', '餐桌', '桌布', '餐桌', '布', '台布', '盖巾', '茶几', '布罗德', '岱', '堡', '罗德', '岱', '堡加', '花边']",19
"['蕾', '舒椰棕', '弹簧', '席梦思床', '垫', '环保', '椰棕', '无', '胶水', '保健', '护脊', '透气', '防潮', '单', '双人床', '垫', '可', '定制', '包邮', '特价']",19
"['琞', '鑫', '来', '简易', '组合', '鞋架', '创意', '魔片', '收纳', '鞋柜', '层压', '花鞋', '架']",19
"['爱心', '十层', '鞋架', '超大', '容量', '双', '鞋架', '时尚', '高档']",19
"['简约', '现代', '纯天然', '棉麻', '鸭毛', '抱', '枕', '纯色', '居家', '沙发', '靠垫', '休闲', '实用', '办公室', '腰', '垫', '咖啡色']",19
"['客厅', '灯', '现代', '简约', '灯具', '圆形', '灯饰', '卧室', '灯', '客厅', '餐厅', '灯具', '灯', '现代', '灯', '灯具', '三', '色调', '光带', '遥控', '直径']",19
"['塑钢窗', '传动', '执手', '塑钢窗', '锁', '塑钢门', '窗', '配件', '外开窗', '把手', '春光', '执手']",19
"['工厂', '直营', '凯鹰', '高档', '橡木', '落地式', '欧式', '浴室柜', '洗脸盆', '洗手盆', '面盆']",19
"['德国', '进口', '站姿', '相框', '相册', '架', '男士', '商务礼品', '办公用品', '情人节', '创意', '女生', '家居', '摆件', '生日礼物']",19
"['鑫', '冠', '实木', '复古', '仿旧', '相框', '寸', '绿色']",19
"['家乐', '宝无痕', '硅胶', '牙刷', '挂', '吸盘', '挂钩', '个装']",19
"['当当', '自营', '美好', '家', '楠竹', '镂空', '向日葵', '电脑桌', '懒人', '桌', '折叠桌', '笔记本', '床上', '桌']",19
"['太空', '铝', '厨房', '多用途', '置物架']",19
"['上宝', '婴儿', '吸水', '浴巾', '定岛', '超细', '纤维', '防霉', '抗菌', '毛巾', '宝宝', '瞬吸', '麂皮', '巾', '粉色']",19
"['文博蓝', '泡泡', '洁厕剂', '洁', '厕净', '马桶', '清洁剂', '洁', '厕宝', '除臭', '只装', '蓝', '泡泡']",19
"['忆梦思', '毛毯', '毛巾被', '舒', '棉绒', '心桃', '亲肤', '舒适', '爱情', '甜蜜']",19
"['最低', '元起', '爱', '蔓达', '遮光', '窗帘', '防', '紫外线', '双面', '涂层', '银灰', '挂钩']",19
"['爱惟', '太阳能', '充电', '应急灯', '调光', '家用', '手提', '照明', '野外', '露营', '探照灯', '黄色']",19
"['特力', '和', '乐', '纯棉', '素色', '亮彩', '浴巾', '毛巾', '艺术家', '居']",19
"['玺泽', '卫浴', '彩色', '马桶', '连体', '虹吸式', '座便器', '双档', '节水', '多', '色彩', '坐便器', '清新', '绿']",19
"['奇居良品', '奢华', '新', '古典', '蕾丝', '边', '棉麻', '烫', '银', '餐桌', '布', '茶几', '布', '台布', '沙发', '巾', '多款', '咖啡色']",19
"['奥朵', '欧式', '简约', '吸顶灯', '卧室', '灯', '餐厅', '灯', '阳台', '灯', '厨房', '灯饰', '灯具']",19
"['乔志', '百盛', '实木', '文件柜', '时尚', '储物柜', '子', '办公', '柜类']",19
"['库米', '现代', '简约', '茶几', '客厅', '不锈钢', '时尚', '创意', '小户型', '边', '桌角', '几', '特价', '小号']",19
"['金', '三塔', '桑蚕丝', '多功能', '靠垫', '被子', '两用', '办公室', '靠枕', '汽车', '被子', '保暖', '被', '蚕丝', '被子', '爱琴海']",19
"['松下', '银色', '厨房', '灯', '嵌入式', '厨房', '卫浴', '灯', '吸顶灯']",19
"['红', '兔子', '红贝', '系列', '型', '单个', '装', '增厚', '型', '垃圾袋', '卷', '有', '只']",19
"['丝艺堂', '一尺', '竹', '绢扇', '男士', '折扇', '中国', '风', '扇子', '工艺礼品', '古', '风扇', '桃花庵']",19
"['嘉宜美', '田园', '欧式', '床头柜', '实木', '简约', '斗柜', '角柜', '简易', '床头柜', '子', '储物柜', '床边柜']",19
"['专业', '滑雪', '手套', '防风', '防水', '保暖', '户外', '骑行', '保暖', '手套', '自行车', '越野', '滑雪', '攀岩', '攀冰', '手套', '亲子', '款', '手套', '黑色']",19
