product,categoryid
"['唐英', '景德镇', '青花', '陶瓷', '台灯', '卧室', '床头灯', '具', '田园', '手绘', '灯饰', '富贵花', '开']",19
"['家居', '包邮', '实木', '餐边', '柜', '现代', '简约', '茶水', '柜', '实木', '特价', '餐柜', '柚木', '色', '家居', '就', '旗舰店', '柚木', '色']",19
"['圣佰尔', '水龙头', '水槽', '洗菜', '龙头', '德国', '品质', '单孔', '龙头', '厨用', '水龙头']",19
"['浪漫', '向', '左', '小', '资格', '调全', '棉', '絎', '缝', '沙发垫', '套', '紫色', '条纹', '飘窗', '垫', '瑜伽', '垫', '儿童', '爬行', '垫']",19
"['进口', '吸盘', '挂钩', '毛巾架', '四个', '钩', '蓝色']",19
"['悦庭', '钢管', '喷塑', '晾衣架']",19
"['太阳能', '灯串', '太阳能', '灯', '圣诞节', '日串', '灯', '庭院灯', '景观灯', '装饰灯', '蓝光']",19
"['臻', '佳', '开光', '陶瓷', '九转', '青龙', '乾坤', '鼎', '摆件', '小号']",19
"['粒装', '浪漫', '彩色', '香熏', '蜡烛', '无烟', '铝壳', '香薰', '香味', '蜡烛', '婚庆', '派对', '专用']",19
"['邦', '美居', '欧式', '壁炉', '实', '木雕', '花', '壁炉架', '取暖', '壁炉', '仿真', '火焰', '装饰', '炉', '芯', '特价', '壁炉', '取暖炉', '心']",19
"['正想', '白色', '贝壳', '银色', '雕花', '陶瓷', '花瓶', '手', '工艺礼品', '落地', '花器', '家', '饰品', '客厅', '摆设', '鼓形', '贝壳', '花瓶']",19
"['锦色华年', '繁星', '高档', '提花', '防水', '欧式', '布艺', '餐桌', '布', '茶几', '布可', '定制', '请', '联系', '客服']",19
"['吉祥', '家新', '中式', '壁灯', '竞香', '卧室', '床头灯', '田园', '荷叶', '客厅', '玄关', '方形', '灯具']",19
"['半缕', '光坊', '约', '现代', '镜', '前灯', '暖', '白光']",19
"['爱', '的', '曼语', '七彩', '发光', '跳舞', '音乐', '花', '小夜灯', '会', '跳舞', '的', '音箱', '创意', '生日礼物', '实用', '情人节', '礼品', '送', '女友', '老婆']",19
"['上海', '欧普', '射灯', '天', '花灯', '牛眼灯', '分体', '化', '全套']",19
"['开学', '特惠', '促销', '款蕾', '舒罗曼', '榻榻米', '床垫', '花色', '开学', '必备', '包邮', '货到付款']",19
"['波', '西米亚', '灯具', '古典', '欧式', '风扇', '灯', '简约', '家用', '吊扇', '灯吸', '顶式', '带', '风扇', '吊', '灯饰', '吊寸', '三头', '节能灯']",19
"['厂家', '旗舰店', '潜水艇', '防臭', '地漏', '加厚', '不锈钢', '畅销', '精品']",19
"['华庭丽娜', '自助', '手工', '十字绣', '数码', '印花', '百分百', '精准', '印布', '十字绣', '免画格', '客厅', '挂件', '福星高照']",19
"['蔻', '丝', '创意', '魔', '片层', '组合式', '鞋架', '易清洗', '韩式', '宜家', '现代', '简约', '超薄', '梦', '之', '蓝']",19
"['海伯瑞', '几何', '系列', '立方体', '水晶', '盐灯']",19
"['全铜', '加厚', '分内', '牙', '直通', '双内丝', '直接', '水管', '铜', '接头', '配件', '管古', '六角']",19
"['唐伯兔', '小猪', '兔', '熊猫', '系列', '绒布', '热水袋', '熊猫', '蓝', '点点', '暖水袋', '电暖', '袋', '冬季', '保暖', '必备']",19
"['厂家', '力荐', '爱蔓', '达布环', '窗帘', '半', '遮光', '打', '褶式', '黑红', '片装', '粉红']",19
"['飞利浦', '节能灯', '标准型', '节能灯', '白光', '节能灯', '只装', '家居', '大', '螺口', '型', '常用', '节能灯', '管']",19
"['一米', '爱极', '简之美', '黑白', '经典', '电视柜']",19
"['比月', '中式', '灯具', '手工', '竹丝', '编织', '东南亚', '日式', '餐厅', '客厅', '竹编', '吊灯', '大', '号']",19
"['爱安贝', '不锈钢', '晾衣架', '夹', '可折叠', '防滑', '凉晒架', '多', '夹', '防风', '袜架', '粉色']",19
"['个性', '圆形', '圆形', '旋转', '板式', '简约', '大方', '时尚', '客厅', '茶几']",19
"['克林莱', '保鲜袋', '抽取']",19
"['金杰', '小王子', '橡木', '中式', '浴', '柜子', '浴室柜', '实木', '浴柜', '洗脸', '柜', '洗脸', '台不含', '龙头', '不', '含', '工艺', '盆']",19
"['亨正', '不锈钢', '防盗门', '锁大', '门锁', '超级', '锁', '芯', '左开', '门外', '把手', '不可', '开门', '木门', '门厚']",19
"['小尼宅配', '电脑', '椅子', '办公椅', '转椅', '升降', '职员', '椅', '蓝色']",19
"['强迪', '扁形', '玻璃', '花瓶', '花器', '花架', '简约', '花瓶', '黑色']",19
"['不锈钢', '伸缩式', '水槽', '置物架', '沥水', '架', '沥水', '篮', '伸缩', '碗碟', '架', '沥水', '架', '厨房', '水槽', '不锈钢', '沥水', '篮', '置物架']",19
"['百草园', '春之花', '无纺布', '收纳', '防尘罩', '衣服', '罩', '西服', '套枚', '装']",19
"['恒本', '电热', '蚊香', '液', '清香', '型', '驱蚊', '液', '盒装']",19
"['亮源方', '灯泡', '超亮', '节能灯', '球泡', '灯大', '螺口']",19
"['爆款', '枕水', '人家', '蚕丝', '纤维', '抱', '枕', '被子', '两用', '被子', '多功能', '汽车', '沙发', '坐垫', '抱', '枕', '靠枕', '靠垫', '办公', '必备', '百宝', '花', '绛', '红']",19
"['豪享', '佳布', '衣柜', '折叠', '衣柜', '大', '号', '钢架', '衣柜', '加固', '简易', '衣柜', '衣橱', '简易', '布', '衣柜']",19
"['维康', '竹炭', '棉布', '小', '碎花', '遮光', '眼罩', '睡眠', '眼罩', '缓解', '眼睛', '疲劳', '促', '睡眠', '颜色', '随机']",19
"['法恩莎', '连体', '马桶', '座便器', '白色', '坑距', '北京', '六环内', '送货', '上楼', '坑距']",19
"['惠宜', '双人床', '简约', '水曲柳', '气压', '高箱', '床', '可', '配排', '骨架', '加大', '双人床', '米', '床米床']",19
"['成长', '在线', '儿童', '家具', '套房', '四件套']",19
"['雷士', '浴室', '可调', '角度', '节能', '镜', '前灯']",19
"['昇', '谷', '欧式', '吊扇', '灯', '风扇', '灯', '简约', '带灯', '吊扇', '风扇', '吊灯', '客厅', '灯', '餐厅', '灯饰', '创意', '有灯', '电扇', '英寸', '遥控', '款式']",19
"['清仓', '季', '货到付款', '圣', '瑞德', '纯棉', '抱', '枕芯', '方靠', '芯', '饱满', '婚庆', '抱', '枕']",19
"['乐唯仕', '绗', '缝', '混纺', '纯棉布', '艺', '坐垫', '沙发垫', '套装', '沙发', '巾', '沙发', '罩', '沙发', '套夕', '颜花开']",19
"['米', '上', '牛津布', '钢架', '百纳箱', '优质', '收纳', '箱', '特大号', '多款', '多色', '棕色', '小狗', '加强', '四', '钢架']",19
"['好伴侣', '魔术', '自动', '安装', '双人', '加大', '蚊帐']",19
"['迪士尼', '酷漫居', '儿童', '家具', '米奇', '酷', '王子', '四件套', '米床', '床头柜', '门', '衣柜', '书桌']",19
"['迪维', '星级', '酒店', '精品', '单人', '羽绒', '床垫', '床', '床褥', '床', '适用', '宿舍', '床褥', '床垫', '儿童', '床褥', '清仓', '特价']",19
"['罗莎', '蒙德', '琉明', '照明', '磨砂', '球泡', '节能灯', '三', '基色', '节能', '管黄光']",19
"['雀友', '旗舰店', '全自动', '麻将机', '电动', '麻将桌', '棋牌', '桌', '四口', '机', '系列', '桌面', '牌型', '张']",19
"['择木', '宜居', '组合', '书桌', '书架', '台式', '电脑', '桌子', '办公桌', '写字台', '白架', '新', '木纹']",19
"['雷士', '亚克力', '简约', '方形', '绳艺', '客厅', '卧室', '吸顶灯', '不', '含', '光源']",19
"['慧乐家', '带', '抽', '家用电脑', '桌', '胡桃木', '色', '黑色']",19
"['婉立', '提花', '支纱', '纯棉', '毛巾被', '纯棉', '双人', '毛巾被', '毛巾', '毯', '线毯', '空调', '毯', '竹纤维', '绿色']",19
"['这里', '家具', '三斗', '柜', '五斗柜', '抽屉', '柜', '宜家', '风格', '现代', '简约', '时尚', '白色', '烤', '漆', '储物柜', '白色', '烤', '漆', '五斗柜']",19
"['欧普', '照明', '照明灯', '具', '专柜', '正品', '环管', '灯饰', '节能', '灯泡', '灯具', '三', '基色', '环形', '灯管', '单环', '管黄光']",19
"['小熊', '彩色', '不锈钢', '自', '粘', '挂钩', '入']",19
"['丽湾丽湾', '家具', '实木', '餐台', '现代', '简约', '全', '实木', '餐桌', '实木', '餐桌椅']",19
"['可爱', '可', '垃圾袋', '彩色', '只', '淡绿']",19
"['乐可意', '亚克力', '浴缸', '按摩', '缸', '三角', '缸', '冲浪', '按摩', '浴池', '泡澡']",19
"['西中', '环保', '抑', '软性', '地板', '皮优', '黑色', '抑菌', '除甲醛', '阻燃', '防水', '环保', '软性', '地板', '家居', '就', '旗舰店']",19
"['莱迪雅厚', '天然', '乳胶', '单人', '波浪', '保健', '床垫', '床褥']",19
"['诺迈迪波', '西米亚', '条纹', '桌布', '台布', '餐桌', '布', '茶几', '布', '美式', '布艺', '条纹', '桌布']",19
"['生活', '诚品', '唯品', '专供', '超', '实惠', '金属', '衣帽架']",19
"['山沃', '照明', '壁灯', '银色', '灯体', '黑圈', '面盖']",19
"['富居', '雪尼尔', '地毯', '平米', '定制', '专用', '不', '支持', '货到付款', '鹅黄', '平方米', '件', '起订', '日', '发货']",19
"['欧盟', '认证工作', '劳保鞋', '安全鞋', '工业', '安全鞋', '钢头', '鞋', '军鞋', '单鞋', '军靴', '真', '牛皮', '防', '砸', '防多能', '防', '砸', '防滑', '耐油', '耐酸碱']",19
"['皇宇', '真皮', '皮衣', '保养', '护理', '油', '补色', '上', '光', '滋养', '皇宇', '鞋油', '棕色']",19
"['永武', '小夜灯', '台灯', '两用', '台灯', '手电筒', '台灯', '阿波罗', '台灯', '卧室', '床头灯', '充电', '梦想', '号', '淡黄']",19
"['汇丰', '信佳', '日式', '创意', '型', '可', '调节', '晾晒', '布偶', '枕头', '塑料', '晒', '枕架', '塑料', '衣架', '蓝色']",19
"['艺', '柳园', '爆品', '闹元宵', '床头柜', '简约', '实木', '多功能', '床边柜', '抽屉', '储物柜', '田园', '时尚', '斗柜', '床柜', '储物柜', '白色', '三', '抽']",19
"['楼龙', '卫浴', '四件套', '浴室', '套装', '浴室用品', '洗漱', '套装', '漱口杯', '牙刷', '架']",19
"['爱之语', '家纺', '毛巾被', '毯', '毛毯', '珊瑚', '绒毯', '卡通', '午睡', '毯', '咪咪', '兔兔', '两色', '可选', '西瓜', '红']",19
"['锦上', '大功率', '台灯', '学习', '工作', '护眼', '台灯', '无极', '调光', '床头灯', '白色']",19
"['斗贤', '吉祥如意', '织锦缎', '靠垫', '被', '中国', '红合起', '展开']",19
"['开馨宝', '新型', '台式', '储物盒', '收纳', '箱']",19
"['台湾', '非卡超', '强力', '吸盘', '挂钩', '国', '专利', '载重', '双扣', '式', '海马', '吸盘', '挂钩', '只套', '粉红色', '白色']",19
"['现代', '无框画', '三联画', '客厅', '装饰画', '餐厅', '简约', '墙画', '整套', '沙发', '背影', '墙画']",19
"['多乐士', '抗', '甲醛', '全效', '无', '添加', '墙面漆', '内墙', '乳胶漆', '油漆', '涂料', '多乐士', '无', '添加', '底漆', '套装', '彩色', '粉色', '皓白']",19
"['特价', '包邮', '家家', '乐', '宜家', '风格', '简约', '书', '桌子', '电脑桌', '时尚', '办公桌', '尺寸', '可', '定做', '白色']",19
"['思侬', '家纺', '全棉', '活性', '斜纹', '印花', '卡通', '绣花', '儿童', '床单', '米', '床米床', '适用', '老鼠', '爱大', '米粉']",19
"['比亚迪', '接口', '灯泡', '节能灯', '球泡', '灯', '日光']",19
"['卫生间', '可爱', '卡通', '强力', '挂钩', '个装', '颜色', '随机', '发']",19
"['京昕', '实木', '书柜', '组合', '书架', '儿童', '书柜', '书柜', '松木', '儿童', '收纳', '柜', '单个', '一', '格']",19
"['高乐氏', '真', '天然', '日', '洗碗', '精', '清洁剂', '洗衣', '液', '套装']",19
"['海之巅', '浴室用品', '防水', '防霉', '涤纶', '浴帘', '卡通', '鱼米', '高']",19
"['耐特', '森', '亚克力', '防雾', '镜', '前灯', '浴室', '灯', '壁灯', '墙壁', '灯', '不锈钢', '灯体', '正', '白光']",19
"['四海', '家具', '卡', '芬达', '欧式', '法式', '实木', '卧室', '电视柜', '客厅', '矮柜', '卧室', '收纳', '柜', '储藏柜', '已', '开线', '孔', '别墅', '主卧']",19
"['凯鹰', '陶瓷', '立柱', '洗脸盆', '台盆', '面盆', '洗手盆']",19
"['恒本', '植物', '精油', '驱蚊', '贴', '盒片']",19
"['美丽', '七彩', '天鹅', '小夜灯']",19
"['尊超', '新款', '纳米', '加粗', '金属', '浸塑带', '凹槽', '衣架', '挂衣架', '晒衣架', '只', '颜色', '随机', '衣架', '个']",19
"['波', '西米亚', '灯具', '中式', '吊扇', '灯', '木质', '叶', '奢华', '餐厅', '卧室', '客厅', '风扇', '吊', '灯饰']",19
"['亿家达', '特价', '简易', '台式', '电脑', '桌子', '写字台', '笔记本', '电离', '桌', '写字', '桌', '白色', '水波纹']",19
"['这里', '家具', '时尚', '简约', '烤', '漆', '茶几', '桌', '现代', '客厅', '小户型', '茶几', '特价']",19
"['尚仕达', '节能', '灯泡', '超高亮', '球泡', '灯源', '螺口', '灯球', '泡', '暖', '白']",19
"['富居', '卧室', '地垫', '客厅', '地毯', '灰色']",19
"['博洋家纺', '拖鞋', '家居', '鞋', '保暖', '家居用品', '芬兰', '之恋', '多色', '男女', '款', '蓝色', '码']",19
"['达宝利', '人体工学', '电脑', '椅子', '时尚', '办公', '转椅', '优', '标配', '固定式', '躺', '舒宝', '黑色']",19
"['悦庭', '钢管', '喷塑', '晾衣架']",19
"['货到付款', '九洲', '鹿', '床上用品', '全棉', '斜纹', '印花', '套件', '纯棉', '四件套', '美丽', '芳华', '红']",19
"['简家', '韩国', '卡通', '强力', '小', '粘', '钩', '挂钩', '创意设计', '无痕', '挂钩', '单个', '卖', '黄色', '款式', '随机']",19
"['栢', '裔', '灯', '珠', '接口', '水晶灯', '珠', '多件', '装', '节能灯', '无频', '闪', '无辐射', '国际标准', '轻松', '享受', '白光']",19
"['高恩', '瓷砖', '地中海', '仿古砖', '多色', '深色', '四格', '田园', '风格', '厨房', '墙砖', '卫生间', '防滑', '地砖']",19
"['层', '架式', '双门', '附格层', '架', '鞋柜', '木质', '简易', '鞋柜', '玄关', '鞋架', '换', '鞋柜', '富贵', '红', '檀木', '色']",19
"['清风', '清香', '型', '抽包', '抽取', '式', '卫生纸', '整箱', '提']",19
"['大', '灯泡', '节能灯', '球泡', '灯', '世纪', '新', '光源', '聚作', '品牌', '暖', '白光']",19
"['亿丰', '真空', '压缩', '袋', '收纳袋', '四个', '装', '小号']",19
"['鱼西美屋', '唯美', '蔷薇', '高', '仿真', '花卉', '套装', '客厅', '假花', '装饰', '花艺', '干', '花卉', '家居饰品', '酒', '红色']",19
"['德国', '品牌', '防水', '防油', '防护', '耐磨', '工业', '作业', '手套', '号']",19
"['雅氏', '天使', '小宝贝', '防', '螨', '抗菌', '床单', '粉蓝']",19
"['创意', '小蜜蜂', '墙纸', '光控', '感应', '壁灯', '插电', '宝宝', '床头灯', '节能', '小夜灯', '数星星']",19
"['奥林', '百逸雅', '正宗', '美利奴', '羔羊', '毛', '皮毛', '一体', '家居', '拖鞋', '室内', '情侣', '棉', '拖鞋', '蓝色']",19
"['诺迈迪深', '咖色', '格子', '桌布', '台布', '餐桌', '布盖布', '简约', '厚', '棉范特西', '范特西']",19
"['光护', '一生', '节能灯', '管', '螺旋', '灯支', '装冷', '白光']",19
"['美国', '设计师', '三折', '手动', '晴雨伞', '波浪', '桔']",19
"['海氏', '海诺', '可可', '鼠大号', '保暖', '贴片', '装']",19
"['恩嘉依', '白色', '衣帽架']",19
"['百盛', '洋伞', '折叠', '太阳伞', '防', '紫外线', '拱形', '月牙', '湾', '公主', '伞', '晴雨伞', '包邮']",19
"['精', '耐特', '遮光', '眼罩', '睡眠', '眼罩', '田园', '蔬菜', '风格', '眼罩', '四色', '可', '选']",19
"['思高亮', '净', '全效', '擦', '窗', '套装']",19
"['雅趣', '美国进口', '造型', '扣', '纽扣', '创意', '扣', '必备', '装饰', '扣']",19
"['海一', '镂空', '瓷', '壁灯', '装饰灯']",19
"['丽家', '星星', '雨', '涤纶', '现代', '简约', '客厅', '茶几', '卧室', '沙发', '豪华', '地毯', '可', '定制', '驼色']",19
"['简创', '时尚', '创意', '魔片', '收纳', '柜子', '客厅', '书房', '儿童房', '玩具', '收纳', '箱盒', '储物柜', '绿', '雏菊', '白门', '普通', '款']",19
"['蕾丝', '镶', '钻', '珐琅质', '寸', '相框']",19
"['奥朵', '现代', '简约', '水晶灯', '吸顶灯', '白色']",19
"['整箱', '清风', '抽纸', '抽层', '小熊', '迷你', '抽纸', '纸巾', '面巾纸', '整箱', '提包', '包邮', '原生', '木浆']",19
"['金号', '赤金', '白蓝格', '毛巾']",19
"['立泰', '悦达', '花卉种子', '蔬菜种子', '种花', '种菜', '园艺产品', '用品', '水培', '花卉', '盆栽', '绿色', '室内', '植物', '黄', '圣女', '蕃茄']",19
"['爱福德蒂凡尼头', '吊灯', '寸', '经典', '黄色', '温馨', '地中海', '风格', '枝形吊灯', '餐厅', '装饰', '灯具', '厂家直销', '出口', '品质', '超低价', '促销']",19
"['文博洁', '厕', '宝蓝', '泡泡', '洁厕剂', '马桶', '清洁剂', '一百一十', '只装']",19
"['汇丽', '封蜡', '防水', '防潮', '强化', '复合地板', '白色', '爆款', '送', '地板']",19
"['酷漫居', '迪士尼', '儿童', '家具', '级', '环保', '板材', '维尼', '旅行家', '件套', '套房', '维尼', '黄床', '床头柜', '门', '衣柜', '书桌上']",19
"['汇丰', '信佳', '可', '折叠型', '夹中', '号', '防风', '挂钩', '塑料', '晒架', '塑料', '衣架', '晾晒', '架', '浅绿色', '浅绿色']",19
"['生活', '诚品', '安徒生', '仙人掌', '儿童', '衣帽架']",19
"['原品', '生活', '数字', '挂饰', '生日', '空中', '挂饰', '吊饰', '不带', '挂绳', '数字', '挂饰']",19
"['蔻', '丝', '宜家', '自由组合', '书架', '格子', '柜', '开放式', '简易', '儿童', '书柜', '九格', '三门', '梦', '之', '蓝']",19
"['佩玉', '家纺', '床上用品', '双层', '提花', '毛巾被', '双层', '提花', '毛巾被', '双层', '提花', '毛巾被', '紫']",19
"['画之家框', '组合', '客厅', '餐厅', '卧室', '装饰', '照片', '墙', '相框', '墙', '长长', '久久']",19
"['绿色通道', '贝达', '茶几', '宜家', '现代', '简约', '长边', '桌', '咖啡', '桌边', '几角', '几']",19
"['香木', '语', '实木', '多功能', '电器', '餐边', '柜', '蔬菜', '储藏柜', '厨房电器', '柜', '碗筷', '柜', '蜂蜜', '色', '二层']",19
"['欧古斯卡', '冬季', '新款', '棉鞋', '真皮', '加', '毛绒', '保暖', '休闲', '皮鞋', '男鞋', '墨绿', '军绿加绒']",19
"['茶花', '盎司', '纸杯', '只装']",19
"['璜', '谷', '室外', '门前', '除尘', '塑胶', '防滑', '彩色', '拼图', '门地', '垫', '爱心']",19
"['迪士尼', '米奇', '开心', '家族', '五斗柜']",19
"['岚', '珊', '现代', '简约', '落地灯', '水晶', '客厅', '灯', '书房', '卧室', '灯饰']",19
"['包邮', '铁质', '层', '资料', '架', '杂志架', '书报', '架', '展示架', '宣传', '深深', '灰色']",19
"['九信', '实木', '单边', '型', '搁板', '墙上', '置物架', '创意', '影视', '墙', '隔板', '简易', '隔板', '墙柜', '置物架', '墙壁', '架形', '搁板', '小', '黑色']",19
"['雀秀', '号', '实木', '全自动', '麻将桌', '麻将机', '单', '桌子', '牌张']",19
"['积累', '小家', '烤', '漆', '搁板', '隔板', '置物架', '墙壁', '架', '隔板', '创意', '搁板', '壁挂', '白色', '长度', '宽度', '厚度', '厘米']",19
"['日上', '散热器', '暖气', '钢制', '系列', '色号', '标注', '为', '一片', '价格', '色号', '柱', '高']",19
"['道', '新', '乐谷', '卫浴', '降噪', '节水型', '马桶', '喷射', '虹吸式', '冲', '水坑', '距']",19
"['适安佳', '颈椎', '保健', '枕芯', '治疗', '颈椎病', '枕头', '专用', '记忆', '枕', '专柜', '正品', '保健', '枕头']",19
"['欣兰雅舍', '创意', '节能', '衣柜', '灯', '超薄', '橱柜', '灯', '明装', '柜底', '灯', '高亮', '装饰灯', '按', '按灯', '浅灰']",19
"['派森', '简约', '时尚', '进口', '实木', '框架', '餐边', '柜', '碗柜', '碗橱', '储藏柜', '酒柜', '餐厅', '家具']",19
"['家乐', '宝代', '手压', '免脚', '踩', '清洗', '双驱', '旋转', '好神', '拖把', '粉色']",19
"['延康', '双边', '贵妃', '桶', '香柏', '木桶', '浴缸', '泡澡', '桶', '洗澡', '桶', '黄桶', '浴桶', '沐浴', '桶']",19
"['成长', '在线', '儿童', '家具', '套房', '四件套']",19
"['致惠', '优质', '亚麻', '提花', '布艺沙发', '抱', '枕', '靠垫', '靠枕', '含芯']",19
"['太力', '小号', '青花', '图案', '牛津布', '收纳', '整理', '箱']",19
"['家', '的', '感觉', '懒人', '沙发', '榻榻米', '单人', '折叠', '沙发床', '上', '靠背椅', '飘窗', '地板', '椅可', '调档', '多种', '舒服', '坐姿', '格大号', '驼色']",19
"['佳宜', '全能', '洁净', '超', '浓缩', '洗衣', '液', '棉麻', '合成', '化纤', '内', '衣物', '护理', '无氟', '无磷', '年终', '热卖', '透明', '乳液', '瓶']",19
"['欧普', '照明', '节能灯', '全螺', '白光', '只装']",19
"['乐扣', '乐扣', '收纳', '箱', '套装', '红色']",19
"['田园', '布艺', '全棉', '餐桌', '布', '法式', '花朵', '茶几', '布可当', '床头', '盖布', '多', '规格', '肉', '红色']",19
"['汰', '渍', '洁净', '薰香', '薰衣草', '香氛', '洗衣', '皂仅', '配送', '山西太原']",19
"['精致', '相框', '款']",19
"['嘉宜美', '田园', '欧式', '床头柜', '实木', '简约', '斗柜', '角柜', '简易', '床头柜', '子', '储物柜', '床边柜']",19
"['景勤', '景德镇', '陶瓷器', '青花', '仿古', '裂纹', '釉', '花瓶', '家居饰品', '古典', '摆件', '赏瓶']",19
"['穗', '凌双温', '卧式', '冰柜', '冷冻', '冷藏', '双室', '家用', '商用', '迷你', '卧式', '展示柜', '凉菜', '熟食', '陈列柜', '饮料', '冰箱', '正品', '联保', '包邮']",19
"['乐可意', '亚克力', '浴缸', '现代', '缸', '贵妃', '缸', '独立式', '浴池', '泡澡']",19
"['邦', '美居', '欧式', '古典', '实木', '装饰', '壁炉', '仿真', '火', '火焰', '炉芯米', '壁炉架', '壁炉']",19
"['雷达', '欧护', '驱蚊', '液', '艾草', '清', '新型']",19
"['友澳', '多功能', '带', '靠背', '床', '日式', '懒人', '床', '榻榻米', '地板', '折叠', '布艺沙', '休闲', '沙发']",19
"['宅居客', '家具', '床头柜', '白枫']",19
"['创意', '感应', '中国', '风', '小夜灯', '节能', '壁灯', '声控', '光控', '床头灯', '插电', '宝宝', '灯', '西安', '黄光']",19
"['雅趣', '一体', '不锈钢', '锻造', '纱', '剪']",19
"['星祥润', '三', '开门', '蚊帐', '加高', '加粗', '尊贵', '拱形', '带', '花边', '不锈钢', '支架', '宫廷', '蚊帐', '紫色']",19
"['超烁', '集成', '吊顶', '扣板', '图案', '组合', '酒店', '吊顶', '扣板', '平方', '个性化', '私人', '定制', '如', '图板', '厚']",19
"['奇居良品', '家居装饰', '灯具', '格林纳', '铁艺', '落地灯', '银色']",19
"['俏', '夫人', '时尚', '简约', '皮艺床', '真皮', '双人', '软床', '米床']",19
"['久量', '充电式', '应急灯', '绿色']",19
"['泉众', '万源', '多功能', '带轮', '置物', '移动', '收纳', '箱', '整理', '层架']",19
"['新品', '特惠', '正品', '迪士尼', '儿童', '伞防', '紫外线', '晴雨伞', '玛丽', '猫', '系列']",19
"['雅趣', '美国进口', '造型', '扣']",19
"['美瑄', '宫廷', '奢华', '系列', '地毯', '丙纶', '地毯', '混纺', '地垫门', '垫脚', '垫', '玄关', '垫', '多功能', '地毯', '米']",19
"['潜水艇', '型', '自动', '密封', '系列', '铜', '镀铬', '面', '地漏', '浅', '灰色', '保证', '品质', '诚信', '商家', '浅', '灰色']",19
"['澳克士', '灯', '带灯', '带珠', '贴片', '灯条', '客厅', '灯带', '米配', '插头', '暖光']",19
"['爱福德蒂凡尼', '落地灯', '寸', '欧式', '田园', '风格', '花卉', '系列', '客厅', '餐厅', '书房', '卧室', '酒店', '高档', '会', '所', '别墅', '灯', '婚庆', '好礼']",19
"['双人', '枕头', '长', '枕芯', '护颈', '保健', '枕头', '白色']",19
"['货到付款', '美', '客居', '纯棉', '布艺沙发', '垫', '套装', '贵妃', '型', '组合', '沙发', '坐垫', '防滑', '沙发', '巾', '欧式', '绣花', '雅黄', '单件']",19
"['三只', '松鼠', '色织', '毛巾被', '无', '捻', '童', '被', '毛巾', '童毯', '儿童', '夏', '被', '空调', '被', '盖毯', '号色']",19
"['折', '热卖', '派宁', '真神', '拖', '第三代', '好神', '拖', '魔术', '拖把', '改良版', '不锈钢', '杆', '订单', '总', '金额满', '元', '全店', '产品', '支持', '货到付款', '业务']",19
"['维达', '喜羊羊', '三层', '卷纸', '克卷']",19
"['意莎普', '散热器', '钢制', '暖气片', '苔丝', '三', '圆管', '系列', '接口', '间距']",19
"['日上', '散热器', '暖气', '钢制', '系列', '色号', '标注', '为', '一片', '价格', '柱高']",19
"['金吉家适', '恩米', '白', '真皮', '软床', '带软', '靠', '榻榻米', '床米', '双人', '软床', '不', '含', '床垫', '米', '白色']",19
"['家具', '米', '米', '电视柜', '纯', '实木', '复古', '色米']",19
"['裕隆', '随意', '小', '碟子', '只']",19
"['和', '德', '平板', '灯', '集成', '吊顶', '面板', '灯', '吸顶灯', '厨卫', '灯正', '白暖白']",19
"['黄粉', '蓝三色', '儿童', '保暖', '半边', '绒无指', '手套']",19
"['岭林', '家具', '现代', '中式', '高档', '客厅', '卡斯', '拉', '实木', '带', '抽屉', '高中低', '花架']",19
"['品味', '之选', '三代', '新品', '加长版', '镁铝合金', '散热', '架', '床上', '笔记本电脑', '桌', '折叠', '电脑桌', '枚', '红', '硅胶', '条', '鼠标', '板']",19
"['赛鲸', '电脑桌', '丁香', '紫']",19
"['蝶尚', '办公', '午休', '毯', '休闲', '法莱', '绒毛', '毯子', '午睡', '夏凉', '毯子', '爱心', '熊']",19
"['绿色通道', '电脑桌', '书房', '办公', '宜家', '书桌', '写字台', '带', '抽屉', '活动', '柜', '组合', '白色', '书桌']",19
"['丽人', '不锈钢', '晾衣架', '落地', '折叠', '晒衣架', '伸缩', '衣架', '挂衣架', '晒', '被', '架']",19
"['优以品', '简约', '小户型', '客厅', '茶几', '边桌', '茶桌', '白', '枫色', '长宽', '高']",19
"['潜水艇', '洗衣机', '地漏', '地漏', '纯铜', '镀铬', '超薄', '地漏']",19
"['黑白', '调', '弓形', '电脑', '椅', '简约', '黑色', '皮艺', '办公椅', '会', '椅子', '时尚', '家用', '椅子', '黑色']",19
"['蕾', '舒', '天然', '乳胶', '床垫', '防', '螨', '透气', '可', '拆洗', '针织', '席梦思', '分区', '独立', '静音', '弹簧', '床垫', '浓情蜜意']",19
"['高雅', '蝴蝶结', '手镯', '配粉', '蓝色', '奥地利', '水晶', '送', '女友', '老婆', '朋友', '高端', '生日', '新年', '情人节', '礼物']",2
"['珂', '兰', '钻石', '富贵', '有余', '吉祥', '金', '金条']",2
"['周大福', '褔', '星', '宝宝', '系列', '真情', '宝宝', '正品', '黄金', '吊坠']",2
"['银生', '珍珠', '级', '淡水', '珍珠', '强光', '项链', '手链', '心语', '心愿', '套装', '基本', '无暇']",2
"['汤', '斯敦', '钨', '金戒指', '男士', '戒指', '有', '女款', '永不', '磨损', '刀', '刮', '不花', '钻石', '光泽', '永不', '磨损', '首饰', '品男']",2
